,Data
3877,126.5
3878,123.05
3879,119.4
3880,120.85
3881,110.65
3882,111.85
3883,120.2
3884,114.55
3885,110.25
3886,109.05
3887,101.45
3888,109.3
3889,107.9
3890,97.2
3891,107.25
3892,110.95
3893,100.6
3894,105.5
3895,98.5
3896,107.2
3897,106.25
3898,87.3
3899,96.8
3900,102.2
3901,92.65
3902,87.8
3903,79.65
3904,74.35
3905,86.6
3906,83.7
3907,86.35
3908,85.3
3909,75.25
3910,65.25
3911,73.45
3912,65.65
3913,60.35
3914,62.0
3915,60.85
3916,51.65
3917,46.3
3918,49.65
3919,47.25
3920,48.65
3921,49.1
3922,49.05
3923,44.1
3924,36.0
3925,38.9
3926,38.95
3927,36.45
3928,30.95
3929,25.85
3930,21.7
3931,20.05
3932,18.7
3933,18.25
3934,17.7
3935,17.6
3936,15.1
3937,12.15
3938,9.5
3939,9.85
3940,8.25
3941,5.4
3942,4.0
3943,3.35
3944,2.15
3945,1.15
3946,0.25
3947,-0.55
3948,-1.35
3949,-2.05
3950,-2.6
3951,-3.05
3952,-3.8
3953,-4.7
3954,-5.35
3955,-6.15
3956,-7.05
3957,-8.0
3958,-8.95
3959,-9.75
3960,-10.7
3961,-11.5
3962,-12.4
3963,-13.35
3964,-14.1
3965,-14.75
3966,-15.4
3967,-16.1
3968,-16.9
3969,-17.7
3970,-18.45
3971,-19.05
3972,-19.8
3973,-20.65
3974,-21.8
3975,-22.8
3976,-23.65
3977,-24.05
3978,-24.45
3979,-25.15
3980,-25.55
3981,-26.2
3982,-27.15
3983,-27.6
3984,-27.65
3985,-28.05
3986,-28.05
3987,-28.45
3988,-29.1
3989,-29.0
3990,-29.2
3991,-29.6
3992,-29.95
3993,-29.75
3994,-30.15
3995,-30.75
3996,-31.45
3997,-31.45
3998,-31.5
3999,-32.05
4000,-32.95
4001,-33.2
4002,-33.15
4003,-33.45
4004,-33.5
4005,-34.0
4006,-33.65
4007,-34.45
4008,-35.45
4009,-34.8
4010,-33.95
4011,-34.5
4012,-35.05
4013,-35.8
4014,-35.85
4015,-36.6
4016,-37.0
4017,-36.7
4018,-36.75
4019,-37.45
4020,-37.9
4021,-38.15
4022,-38.1
4023,-38.1
4024,-38.25
4025,-38.4
4026,-38.25
4027,-38.25
4028,-38.45
4029,-39.1
4030,-39.45
4031,-39.6
4032,-39.95
4033,-39.1
4034,-39.9
4035,-40.0
4036,-40.15
4037,-39.65
4038,-40.3
4039,-40.35
4040,-40.5
4041,-40.1
4042,-40.65
4043,-40.6
4044,-40.05
4045,-40.55
4046,-40.95
4047,-41.25
4048,-41.0
4049,-41.75
4050,-41.6
4051,-41.2
4052,-41.25
4053,-41.1
4054,-40.15
4055,-40.05
4056,-40.9
4057,-41.6
4058,-41.8
4059,-41.45
4060,-40.7
4061,-40.2
4062,-40.1
4063,-40.5
4064,-40.95
4065,-40.65
4066,-40.05
4067,-39.75
4068,-39.25
4069,-39.45
4070,-39.55
4071,-39.95
4072,-40.0
4073,-39.7
4074,-39.05
4075,-38.25
4076,-38.05
4077,-38.65
4078,-38.8
4079,-37.8
4080,-37.55
4081,-36.8
4082,-36.55
4083,-36.0
4084,-36.45
4085,-37.6
4086,-37.15
4087,-35.85
4088,-35.5
4089,-34.85
4090,-33.9
4091,-34.15
4092,-34.75
4093,-35.2
4094,-35.7
4095,-35.4
4096,-35.1
4097,-34.7
4098,-34.3
4099,-33.95
4100,-34.25
4101,-36.2
4102,-36.8
4103,-36.65
4104,-36.05
4105,-35.8
4106,-35.65
4107,-35.1
4108,-36.65
4109,-37.95
4110,-38.2
4111,-37.55
4112,-37.15
4113,-36.55
4114,-36.95
4115,-37.65
4116,-38.45
4117,-38.65
4118,-38.7
4119,-38.25
4120,-38.15
4121,-38.5
4122,-38.6
4123,-39.4
4124,-39.9
4125,-40.25
4126,-40.1
4127,-39.8
4128,-39.1
4129,-39.6
4130,-40.35
4131,-41.3
4132,-40.85
4133,-40.25
4134,-39.9
4135,-39.5
4136,-40.25
4137,-40.9
4138,-41.45
4139,-40.95
4140,-40.35
4141,-39.75
4142,-40.55
4143,-40.95
4144,-41.2
4145,-40.35
4146,-38.95
4147,-39.3
4148,-39.95
4149,-40.75
4150,-40.35
4151,-39.8
4152,-39.65
4153,-39.35
4154,-38.75
4155,-39.5
4156,-38.8
4157,-38.85
4158,-38.55
4159,-37.7
4160,-36.7
4161,-36.4
4162,-37.0
4163,-36.85
4164,-37.2
4165,-37.7
4166,-37.0
4167,-36.1
4168,-36.25
4169,-36.25
4170,-35.55
4171,-36.45
4172,-36.95
4173,-36.25
4174,-34.85
4175,-34.5
4176,-34.6
4177,-34.95
4178,-35.1
4179,-36.25
4180,-36.15
4181,-35.05
4182,-35.0
4183,-35.3
4184,-34.65
4185,-35.1
4186,-35.7
4187,-35.2
4188,-34.75
4189,-35.55
4190,-35.25
4191,-34.85
4192,-34.85
4193,-35.05
4194,-35.85
4195,-36.35
4196,-36.8
4197,-36.55
4198,-36.7
4199,-37.1
4200,-37.25
4201,-37.7
4202,-37.55
4203,-37.9
4204,-37.75
4205,-37.8
4206,-38.6
4207,-39.25
4208,-39.35
4209,-39.65
4210,-39.85
4211,-39.65
4212,-39.1
4213,-39.0
4214,-40.0
4215,-40.45
4216,-41.0
4217,-40.8
4218,-40.9
4219,-40.5
4220,-40.35
4221,-40.85
4222,-41.35
4223,-42.05
4224,-41.1
4225,-40.95
4226,-41.1
4227,-40.8
4228,-40.55
4229,-41.15
4230,-40.7
4231,-39.85
4232,-40.2
4233,-40.0
4234,-38.95
4235,-39.4
4236,-39.75
4237,-39.65
4238,-39.75
4239,-38.65
4240,-38.65
4241,-38.9
4242,-39.05
4243,-38.95
4244,-38.5
4245,-38.45
4246,-37.15
4247,-36.8
4248,-37.25
4249,-38.35
4250,-37.95
4251,-37.55
4252,-37.5
4253,-37.25
4254,-37.15
4255,-37.75
4256,-37.65
4257,-36.95
4258,-36.8
4259,-36.5
4260,-36.2
4261,-36.9
4262,-36.25
4263,-35.6
4264,-36.0
4265,-37.1
4266,-36.35
4267,-35.7
4268,-35.25
4269,-35.9
4270,-34.45
4271,-35.7
4272,-36.65
4273,-36.1
4274,-34.8
4275,-34.9
4276,-35.05
4277,-35.35
4278,-35.25
4279,-34.95
4280,-35.2
4281,-35.85
4282,-34.65
4283,-34.35
4284,-34.15
4285,-34.95
4286,-34.25
4287,-34.2
4288,-33.9
4289,-33.25
4290,-32.35
4291,-32.25
4292,-33.55
4293,-33.45
4294,-33.45
4295,-33.4
4296,-33.5
4297,-31.75
4298,-30.95
4299,-31.05
4300,-32.95
4301,-34.2
4302,-34.1
4303,-34.35
4304,-33.9
4305,-32.95
4306,-32.45
4307,-32.25
4308,-32.9
4309,-34.05
4310,-33.9
4311,-33.85
4312,-33.65
4313,-32.75
4314,-32.4
4315,-32.95
4316,-33.5
4317,-34.35
4318,-34.25
4319,-34.15
4320,-34.15
4321,-34.15
4322,-34.5
4323,-34.55
4324,-34.65
4325,-33.95
4326,-33.5
4327,-34.0
4328,-34.45
4329,-34.5
4330,-34.4
4331,-34.05
4332,-33.6
4333,-33.45
4334,-32.95
4335,-32.5
4336,-32.95
4337,-32.5
4338,-32.5
4339,-31.65
4340,-32.0
4341,-31.6
4342,-30.7
4343,-30.6
4344,-31.25
4345,-31.25
4346,-30.85
4347,-31.05
4348,-31.2
4349,-30.75
4350,-30.25
4351,-29.9
4352,-30.65
4353,-30.3
4354,-29.85
4355,-30.7
4356,-30.75
4357,-29.7
4358,-29.9
4359,-30.1
4360,-30.9
4361,-30.6
4362,-30.5
4363,-30.15
4364,-30.8
4365,-30.95
4366,-30.4
4367,-29.8
4368,-30.15
4369,-30.75
4370,-31.0
4371,-30.45
4372,-30.45
4373,-31.1
4374,-30.85
4375,-30.6
4376,-30.85
4377,-31.3
4378,-31.25
4379,-31.2
4380,-31.25
4381,-31.4
4382,-31.35
4383,-31.6
4384,-31.95
4385,-31.8
4386,-31.95
4387,-31.7
4388,-31.5
4389,-31.05
4390,-30.25
4391,-30.0
4392,-30.4
4393,-30.75
4394,-30.5
4395,-30.6
4396,-29.55
4397,-29.95
4398,-29.65
4399,-30.05
4400,-29.15
4401,-29.05
4402,-28.75
4403,-28.1
4404,-27.15
4405,-27.05
4406,-26.6
4407,-26.05
4408,-24.7
4409,-24.6
4410,-24.75
4411,-24.5
4412,-23.7
4413,-22.6
4414,-22.15
4415,-21.05
4416,-20.55
4417,-19.45
4418,-18.55
4419,-17.65
4420,-16.4
4421,-15.45
4422,-14.2
4423,-13.3
4424,-12.5
4425,-11.1
4426,-9.55
4427,-8.15
4428,-6.9
4429,-5.65
4430,-4.3
4431,-3.1
4432,-2.1
4433,-0.95
4434,0.25
4435,1.45
4436,2.6
4437,4.05
4438,5.45
4439,6.75
4440,8.3
4441,9.75
4442,11.0
4443,12.65
4444,13.8
4445,18.05
4446,21.15
4447,26.4
4448,30.3
4449,36.1
4450,41.7
4451,43.85
4452,41.9
4453,38.6
4454,46.3
4455,42.35
4456,42.95
4457,55.15
4458,53.6
4459,59.75
4460,64.0
4461,58.25
4462,57.3
4463,59.4
4464,65.55
4465,61.15
4466,74.25
4467,81.6
4468,71.7
4469,78.35
4470,92.35
4471,75.25
4472,77.8
4473,87.45
4474,88.15
4475,86.15
4476,80.35
4477,73.8
4478,98.95
4479,107.1
4480,98.65
4481,90.25
4482,97.5
4483,110.55
4484,104.75
4485,95.25
4486,94.3
4487,101.2
4488,88.65
4489,106.75
4490,114.55
4491,109.7
4492,105.95
4493,109.7
4494,103.55
4495,100.4
4496,97.0
4497,92.5
4498,98.75
4499,107.8
4500,99.65
4501,101.25
4502,107.85
4503,97.15
4504,99.75
4505,99.05
4506,95.65
4507,104.35
4508,97.45
4509,93.6
4510,97.95
4511,97.9
4512,103.25
4513,98.75
4514,97.3
4515,97.15
4516,93.15
4517,88.9
4518,111.15
4519,125.75
4520,96.6
4521,108.45
4522,102.7
4523,101.95
4524,105.0
4525,104.5
4526,98.8
4527,116.2
4528,108.65
4529,111.2
4530,116.65
4531,114.2
4532,126.0
4533,107.15
4534,110.5
4535,106.2
4536,123.8
4537,119.15
4538,114.55
4539,115.4
4540,119.55
4541,119.95
4542,111.35
4543,107.25
4544,106.25
4545,107.3
4546,106.15
4547,112.6
4548,111.5
4549,110.45
4550,116.1
4551,113.4
4552,114.1
4553,103.7
4554,116.75
4555,108.1
4556,118.1
4557,113.5
4558,116.0
4559,112.25
4560,123.65
4561,121.55
4562,116.85
4563,121.7
4564,123.5
4565,119.0
4566,107.95
4567,114.85
4568,114.75
4569,109.35
4570,108.75
4571,101.8
4572,103.85
4573,109.85
4574,104.85
4575,111.45
4576,111.55
4577,121.35
4578,120.1
4579,124.35
4580,112.95
4581,108.3
4582,121.4
4583,109.95
4584,119.1
4585,121.4
4586,115.9
4587,114.35
4588,109.55
4589,115.0
4590,118.1
4591,126.85
4592,117.8
4593,127.85
4594,117.0
4595,107.0
4596,121.15
4597,126.7
4598,125.15
4599,121.4
4600,128.2
4601,128.8
4602,136.75
4603,129.95
4604,125.05
4605,124.8
4606,118.2
4607,123.65
4608,116.75
4609,123.8
4610,126.9
4611,132.4
4612,137.3
4613,131.2
4614,120.6
4615,129.75
4616,139.25
4617,117.35
4618,133.2
4619,134.2
4620,125.05
4621,121.75
4622,113.9
4623,106.85
4624,119.9
4625,123.3
4626,126.95
4627,126.55
4628,136.7
4629,134.65
4630,127.4
4631,138.2
4632,125.7
4633,115.65
4634,116.1
4635,110.0
4636,119.0
4637,116.7
4638,126.05
4639,123.45
4640,126.15
4641,114.4
4642,125.05
4643,133.4
4644,130.05
4645,116.15
4646,126.1
4647,132.25
4648,134.65
4649,125.1
4650,125.45
4651,124.95
4652,121.95
4653,128.9
4654,129.65
4655,140.8
4656,134.0
4657,135.55
4658,121.75
4659,120.0
4660,120.55
4661,118.25
4662,127.65
4663,128.3
4664,119.3
4665,137.05
4666,115.25
4667,101.95
4668,121.15
4669,124.65
4670,120.8
4671,130.3
4672,119.25
4673,129.25
4674,124.15
4675,122.4
4676,117.15
4677,127.7
4678,135.2
4679,135.85
4680,118.7
4681,129.85
4682,124.9
4683,120.5
4684,140.75
4685,135.3
4686,111.7
4687,121.65
4688,125.1
4689,132.65
4690,128.8
4691,129.05
4692,138.4
4693,144.25
4694,135.6
4695,123.2
4696,118.35
4697,138.75
4698,141.7
4699,136.45
4700,131.35
4701,127.5
4702,131.6
4703,133.05
4704,140.9
4705,136.45
4706,135.55
4707,140.4
4708,138.2
4709,139.95
4710,134.55
4711,135.85
4712,126.15
4713,125.5
4714,128.6
4715,122.95
4716,141.5
4717,137.65
4718,124.1
4719,126.5
4720,124.35
4721,117.4
4722,129.8
4723,110.55
4724,114.25
4725,129.05
4726,135.5
4727,119.55
4728,124.5
4729,131.4
4730,143.8
4731,126.35
4732,107.95
4733,128.6
4734,123.95
4735,118.5
4736,133.7
4737,131.85
4738,129.95
4739,130.3
4740,129.15
4741,124.6
4742,132.65
4743,120.85
4744,119.9
4745,114.15
4746,114.6
4747,111.8
4748,118.85
4749,112.5
4750,110.6
4751,111.9
4752,100.15
4753,99.55
4754,109.6
4755,111.55
4756,106.75
4757,121.8
4758,111.55
4759,109.0
4760,98.7
4761,99.3
4762,93.35
4763,106.1
4764,108.15
4765,102.85
4766,99.05
4767,97.8
4768,96.55
4769,95.7
4770,87.0
4771,91.15
4772,84.35
4773,83.5
4774,84.3
4775,97.15
4776,97.8
4777,92.3
4778,80.95
4779,79.55
4780,84.05
4781,78.55
4782,73.2
4783,75.45
4784,79.2
4785,71.2
4786,66.7
4787,72.8
4788,63.95
4789,59.15
4790,61.9
4791,63.75
4792,57.4
4793,59.4
4794,61.1
4795,56.35
4796,50.15
4797,48.1
4798,48.9
4799,50.65
4800,46.1
4801,39.85
4802,37.55
4803,38.7
4804,36.1
4805,34.1
4806,31.3
4807,32.05
4808,28.05
4809,23.65
4810,19.4
4811,18.75
4812,15.25
4813,17.55
4814,15.8
4815,12.45
4816,8.25
4817,5.75
4818,4.75
4819,4.0
4820,2.95
4821,1.85
4822,0.7
4823,-0.15
4824,-1.4
4825,-2.45
4826,-2.85
4827,-3.1
4828,-3.65
4829,-4.55
4830,-5.55
4831,-6.4
4832,-7.5
4833,-8.5
4834,-9.35
4835,-10.4
4836,-11.35
4837,-12.0
4838,-12.85
4839,-13.7
4840,-14.45
4841,-15.25
4842,-15.95
4843,-16.95
4844,-18.0
4845,-19.1
4846,-20.0
4847,-20.7
4848,-21.65
4849,-22.45
4850,-23.4
4851,-24.15
4852,-24.7
4853,-25.6
4854,-26.4
4855,-26.75
4856,-27.65
4857,-28.35
4858,-29.2
4859,-29.6
4860,-29.85
4861,-30.25
4862,-30.6
4863,-30.5
4864,-30.4
4865,-30.95
4866,-31.6
4867,-31.95
4868,-33.05
4869,-33.25
4870,-33.9
4871,-34.55
4872,-34.75
4873,-35.65
4874,-35.75
4875,-35.9
4876,-36.75
4877,-37.05
4878,-36.05
4879,-34.3
4880,-34.85
4881,-36.1
4882,-36.55
4883,-37.05
4884,-37.55
4885,-37.4
4886,-37.55
4887,-38.15
4888,-37.7
4889,-38.3
4890,-39.6
4891,-39.9
4892,-40.9
4893,-41.2
4894,-40.35
4895,-38.95
4896,-39.05
4897,-39.15
4898,-40.95
4899,-41.8
4900,-41.85
4901,-41.75
4902,-41.35
4903,-40.0
4904,-41.35
4905,-42.4
4906,-42.15
4907,-41.6
4908,-41.1
4909,-41.8
4910,-43.0
4911,-42.95
4912,-43.1
4913,-43.45
4914,-41.7
4915,-41.1
4916,-42.45
4917,-44.1
4918,-43.55
4919,-43.85
4920,-42.75
4921,-42.7
4922,-42.15
4923,-42.85
4924,-43.4
4925,-43.35
4926,-43.2
4927,-43.3
4928,-43.0
4929,-42.65
4930,-43.55
4931,-44.25
4932,-44.8
4933,-45.1
4934,-44.05
4935,-43.1
4936,-43.15
4937,-44.4
4938,-44.2
4939,-43.85
4940,-44.15
4941,-42.85
4942,-42.35
4943,-42.75
4944,-43.4
4945,-43.85
4946,-43.2
4947,-42.0
4948,-42.2
4949,-43.1
4950,-43.5
4951,-43.4
4952,-42.7
4953,-41.8
4954,-41.3
4955,-41.7
4956,-42.35
4957,-42.15
4958,-41.55
4959,-40.6
4960,-39.35
4961,-41.65
4962,-42.4
4963,-42.15
4964,-42.35
4965,-41.5
4966,-40.65
4967,-41.5
4968,-42.4
4969,-42.35
4970,-42.65
4971,-42.1
4972,-41.6
4973,-42.1
4974,-42.55
4975,-43.15
4976,-43.95
4977,-43.2
4978,-42.4
4979,-42.45
4980,-42.8
4981,-42.8
4982,-42.3
4983,-41.85
4984,-41.3
4985,-41.65
4986,-41.55
4987,-41.95
4988,-42.6
4989,-42.0
4990,-41.25
4991,-41.4
4992,-41.35
4993,-40.8
4994,-40.35
4995,-39.65
4996,-39.8
4997,-40.9
4998,-41.25
4999,-40.85
5000,-39.25
5001,-38.75
5002,-38.25
5003,-39.45
5004,-40.25
5005,-40.25
5006,-39.8
5007,-39.65
5008,-39.8
5009,-39.4
5010,-40.4
5011,-41.3
5012,-40.65
5013,-40.45
5014,-40.0
5015,-39.05
5016,-40.95
5017,-41.65
5018,-42.1
5019,-41.75
5020,-41.05
5021,-40.5
5022,-41.95
5023,-42.1
5024,-41.45
5025,-41.1
5026,-41.7
5027,-41.9
5028,-43.5
5029,-43.55
5030,-42.6
5031,-41.8
5032,-41.7
5033,-44.0
5034,-43.7
5035,-43.65
5036,-43.75
5037,-43.35
5038,-42.4
5039,-42.35
5040,-42.85
5041,-43.45
5042,-43.5
5043,-44.6
5044,-43.95
5045,-43.55
5046,-43.25
5047,-44.9
5048,-44.1
5049,-43.95
5050,-45.0
5051,-44.85
5052,-43.9
5053,-42.95
5054,-43.05
5055,-43.4
5056,-44.5
5057,-45.1
5058,-44.2
5059,-44.3
5060,-44.2
5061,-44.2
5062,-44.6
5063,-44.75
5064,-43.0
5065,-43.15
5066,-44.95
5067,-44.35
5068,-43.8
5069,-44.6
5070,-43.8
5071,-44.65
5072,-45.1
5073,-44.65
5074,-44.65
5075,-44.95
5076,-44.25
5077,-43.55
5078,-43.45
5079,-44.95
5080,-44.9
5081,-44.6
5082,-44.9
5083,-46.4
5084,-46.7
5085,-45.85
5086,-44.85
5087,-45.45
5088,-44.85
5089,-44.8
5090,-43.8
5091,-43.0
5092,-44.3
5093,-43.75
5094,-43.8
5095,-43.75
5096,-42.85
5097,-43.5
5098,-43.5
5099,-44.15
5100,-43.85
5101,-43.15
5102,-43.3
5103,-43.05
5104,-43.5
5105,-44.45
5106,-46.15
5107,-45.05
5108,-43.35
5109,-44.4
5110,-44.75
5111,-44.65
5112,-45.15
5113,-46.6
5114,-45.65
5115,-43.85
5116,-44.95
5117,-45.5
5118,-45.25
5119,-44.55
5120,-45.2
5121,-45.6
5122,-45.5
5123,-45.4
5124,-44.25
5125,-43.95
5126,-44.0
5127,-45.45
5128,-45.05
5129,-45.0
5130,-44.4
5131,-45.9
5132,-43.35
5133,-41.4
5134,-41.5
5135,-41.75
5136,-42.25
5137,-42.7
5138,-41.85
5139,-41.8
5140,-41.55
5141,-43.2
5142,-42.2
5143,-41.75
5144,-42.3
5145,-41.9
5146,-41.1
5147,-40.45
5148,-40.35
5149,-40.05
5150,-40.2
5151,-40.85
5152,-40.15
5153,-39.3
5154,-38.85
5155,-39.25
5156,-38.75
5157,-37.8
5158,-38.55
5159,-38.15
5160,-37.05
5161,-36.9
5162,-36.95
5163,-36.0
5164,-36.55
5165,-37.05
5166,-37.0
5167,-37.45
5168,-36.95
5169,-36.15
5170,-35.3
5171,-36.2
5172,-37.3
5173,-37.2
5174,-36.35
5175,-36.55
5176,-36.7
5177,-35.9
5178,-36.05
5179,-36.55
5180,-36.35
5181,-36.25
5182,-35.5
5183,-35.45
5184,-34.25
5185,-34.25
5186,-34.7
5187,-34.75
5188,-35.75
5189,-34.65
5190,-34.55
5191,-34.3
5192,-33.9
5193,-33.9
5194,-34.35
5195,-34.3
5196,-33.95
5197,-34.05
5198,-34.1
5199,-33.5
5200,-32.5
5201,-32.95
5202,-32.9
5203,-33.2
5204,-32.25
5205,-31.8
5206,-31.6
5207,-31.7
5208,-31.7
5209,-31.05
5210,-31.8
5211,-31.9
5212,-32.45
5213,-32.15
5214,-31.65
5215,-31.3
5216,-31.8
5217,-32.3
5218,-31.6
5219,-31.35
5220,-30.85
5221,-30.9
5222,-31.35
5223,-30.85
5224,-30.7
5225,-29.55
5226,-29.95
5227,-29.25
5228,-29.0
5229,-28.85
5230,-29.35
5231,-29.5
5232,-29.2
5233,-28.95
5234,-27.85
5235,-27.6
5236,-27.6
5237,-26.9
5238,-26.0
5239,-25.3
5240,-24.75
5241,-24.45
5242,-23.65
5243,-23.05
5244,-21.95
5245,-21.0
5246,-19.85
5247,-18.85
5248,-17.5
5249,-16.05
5250,-14.55
5251,-13.25
5252,-11.9
5253,-10.3
5254,-8.4
5255,-6.6
5256,-5.2
5257,-3.65
5258,-2.1
5259,-0.55
5260,0.75
5261,2.2
5262,3.8
5263,5.15
5264,6.55
5265,7.8
5266,9.05
5267,10.2
